300 33585
38 253 9.85
38 256 9
38 257 6.4
38 260 9.37
38 264 11.5
38 265 11.5
38 266 6.3
38 269 8.92
38 272 9.39
38 276 10.3
38 281 8.15
38 283 11.5
38 285 10.3
38 289 6.76
38 290 7.45
38 291 9.67
38 293 7.53
38 298 8.31
38 299 11.9
39 0 8.74
39 1 11.2
39 2 8.86
39 7 10.7
39 9 11.8
39 12 7.06
39 14 11.2
39 16 8.14
39 17 7.63
39 21 8.81
39 24 11.2
39 31 12
39 32 11
39 36 9.91
39 40 10.7
39 42 10.6
39 44 6.86
39 47 10.6
39 48 6.99
39 49 8.42
39 51 10.5
39 52 7.33
39 53 9.18
39 55 8.86
39 56 10.2
39 59 8.89
39 60 7.11
39 64 6.01
39 66 8.01
39 67 7.12
39 69 6.49
39 70 7.84
39 71 7.99
39 72 9.2
39 73 10.1
39 74 10.2
39 78 6.29
39 79 10.5
39 81 11.9
39 83 7.48
39 87 11.7
39 88 10.8
39 89 7.64
39 90 6.31
39 91 8.05
39 94 8.61
39 96 10.7
39 97 8.94
39 101 7.87
39 102 9.69
39 105 6.12
39 108 7.12
39 110 6.19
39 112 10.7
39 113 6.15
39 115 7.54
39 117 11.3
39 119 9.07
39 120 10.4
39 121 10.3
39 122 11.2
39 123 9.11
39 124 11.8
39 126 7.34
39 130 9.27
39 132 9.67
39 134 11.6
39 135 10
39 136 9.18
39 139 9.22
39 140 11.3
39 142 11.9
39 144 6.98
39 146 9.66
39 148 8.3
39 149 8.92
39 150 7.24
39 151 8.06
39 154 8.93
39 156 12
39 163 6.59
39 164 9.57
39 168 7.26
39 171 10
39 174 7.75
39 177 8.17
39 184 8.99
39 185 6.3
39 187 9.89
39 188 10.1
39 189 9.73
39 190 6.13
39 191 11
39 193 11.3
39 198 7.66
39 199 7.44
39 204 10.7
39 205 8.11
39 211 11.6
39 212 7.66
39 215 11.9
39 216 9.5
39 217 8.95
39 218 9.48
39 222 11.1
39 234 9.9
39 235 7.06
39 236 8.57
39 240 11.5
39 241 9.32
39 243 11.9
39 244 8.76
39 245 10.7
39 247 6.89
39 248 9.34
39 249 10.2
39 250 10.6
39 252 9.94
39 253 8.48
39 260 8.25
39 264 11.9
39 268 10.2
39 271 11.5
39 273 9.1
39 287 11.7
39 288 12
39 291 11
39 292 9.93
39 295 8.66
39 298 11.6
39 299 10.8
40 1 7.93
40 3 6.44
40 5 9.03
40 7 9.42
40 8 7.88
40 13 7
40 18 8.28
40 25 10.6
40 32 6.99
40 35 7.59
40 42 10.6
40 43 8.65
40 45 7.51
40 47 6.59
40 49 11.5
40 51 8.78
40 52 9.55
40 53 12
40 56 8.35
40 58 11.8
40 62 9.83
40 64 11.6
40 65 6.71
40 67 11
40 68 7.23
40 69 6.87
40 72 7.04
40 75 10.6
40 76 6.86
40 77 6.66
40 79 9.73
40 81 7.72
40 85 9.89
40 87 11.6
40 88 10.1
40 89 9.39
40 90 8.78
40 91 9.36
40 95 9.85
40 96 10.2
40 100 10.2
40 101 6.94
40 105 6.62
40 110 6.96
40 111 6.89
40 112 8.09
40 116 10.3
40 117 11.5
40 119 11.3
40 120 7.57
40 122 9.7
40 124 6.68
40 126 8.1
40 127 10.3
40 129 6.53
40 130 8.86
40 132 11.4
40 133 8.24
40 137 10.6
40 140 9.44
40 143 9.76
40 145 10.9
40 146 10.4
40 147 12
40 148 8.59
40 149 6.13
40 150 10
40 151 8.28
40 156 11.8
40 158 8.92
40 159 11.1
40 160 8.65
40 161 8.62
40 162 9.84
40 163 6
40 166 9.91
40 170 9.73
40 172 8.21
40 173 8.67
40 175 11
40 176 11.6
40 177 6.78
40 179 11.7
40 180 11.7
40 182 6.82
40 184 7.42
40 185 10.8
40 186 11.6
40 189 7.88
40 194 9.35
40 195 11.1
40 196 9.01
40 197 8.06
40 198 10.9
40 200 6.03
40 203 10.9
40 204 6.29
40 206 9.07
40 207 7.37
40 212 9.77
40 214 7.96
40 215 10.2
40 218 11.6
40 219 9.63
40 220 7.82
40 221 11.1
40 223 11.7
40 225 9.51
40 227 9.87
40 230 10.6
40 231 11.5
40 232 9.39
40 234 6.37
40 236 10.8
40 239 11.3
40 243 6.59
40 250 6.2
40 251 9.94
40 259 10.7
40 262 8.61
40 263 9.66
40 266 10.1
40 267 9.95
40 270 6.4
40 272 6.6
40 273 11.5
40 275 6.72
40 276 9.43
40 279 9.33
40 280 10.9
40 282 7.06
40 283 6.76
40 285 12
40 286 11.3
40 287 8.13
40 289 10.8
40 290 9.8
40 291 8.57
40 293 7.51
40 297 10.6
40 298 8.52
40 299 6.21
41 6 7.39
41 8 6.34
41 13 9.44
41 16 12
41 17 11.9
41 18 10.7
41 22 8.24
41 24 10.5
41 34 9.82
41 35 10.8
41 42 10.1
41 43 10.2
41 44 8.01
41 46 9.25
41 47 8.04
41 48 6.25
41 49 11.3
41 50 9.7
41 51 6.74
41 52 7.61
41 53 10.9
41 57 9.31
41 58 11
41 59 7.5
41 61 11.2
41 63 11.6
41 65 10.9
41 66 10.2
41 68 11
41 69 10.5
41 70 6.72
41 71 6.71
41 72 6.55
41 73 6.76
41 74 6.44
41 79 10.7
41 80 6.22
41 81 8.96
41 85 9.01
41 89 10.4
41 90 11.1
41 95 7.23
41 96 9.23
41 97 9.33
41 99 6.9
41 101 11.8
41 102 7.56
41 103 6.43
41 106 11.1
41 112 9.83
41 113 10.9
41 117 9.83
41 120 6.2
41 121 10.4
41 122 11.4
41 126 11.4
41 128 9.24
41 130 7.72
41 131 6.22
41 132 8.73
41 134 11.3
41 138 11.8
41 139 6.68
41 141 9.95
41 142 10.5
41 144 8.53
41 145 10.9
41 146 8.45
41 147 10.6
41 149 7.45
41 150 6.37
41 151 10
41 154 10.2
41 155 8.14
41 156 7.86
41 158 11.3
41 160 9.71
41 161 10.9
41 162 8.82
41 163 11.6
41 164 7.77
41 167 8.69
41 168 7.95
41 169 7.04
41 170 10.8
41 173 7.7
41 178 7.85
41 180 10
41 185 8.49
41 186 8.24
41 187 6.58
41 190 9.62
41 191 8.42
41 194 11.4
41 195 7.01
41 197 11
41 198 12
41 199 6.8
41 200 10.1
41 201 8.61
41 203 6.35
41 204 11
41 207 6.52
41 211 9.98
41 212 6.26
41 213 9.92
41 215 9.32
41 216 9.25
41 217 8.63
41 218 8.73
41 224 11.7
41 226 10.9
41 227 9.53
41 228 11.4
41 231 6.74
41 232 9.07
41 233 10.6
41 234 7.41
41 235 9.32
41 236 6.32
41 245 9.22
41 246 11.1
41 248 10.1
41 250 10.2
41 252 9.67
41 253 9.34
41 256 9.2
41 259 6.64
41 262 6.18
41 263 10.2
41 269 10.8
41 270 10.3
41 271 7.96
41 273 10.8
41 275 8.19
41 276 9.69
41 280 10
41 281 7.21
41 283 8.14
41 284 6.48
41 286 6.55
41 288 11
41 289 6.01
41 293 9.54
41 297 7.52
41 299 11
42 2 8.08
42 12 7.5
42 16 8.55
42 17 9.03
42 20 11.5
42 22 6.45
42 25 10.2
42 30 8.01
42 32 8.02
42 35 10.4
42 43 6.69
42 45 6.13
42 53 7.35
42 55 11.1
42 56 8
42 57 10.2
42 61 7.36
42 65 8.22
42 70 12
42 72 6.14
42 75 9.88
42 79 10.4
42 80 8.77
42 83 11.4
42 84 7.95
42 85 11.9
42 87 8.42
42 89 6.02
42 92 6.84
42 94 8.27
42 95 9.48
42 96 6.71
42 97 7.61
42 98 10.3
42 99 9.44
42 100 9.52
42 102 9.32
42 103 10.5
42 106 7.23
42 107 8.5
42 108 6.32
42 109 7.62
42 110 8.09
42 114 10.8
42 115 10.9
42 119 8.47
42 121 6.62
42 123 11.2
42 124 10.8
42 125 10.5
42 126 10.4
42 127 11.9
42 128 6.82
42 129 8.8
42 134 6.86
42 135 6.12
42 138 9.89
42 139 8.02
42 140 7.08
42 141 6.29
42 144 11.7
42 146 9.08
42 149 10
42 150 6.2
42 151 11.1
42 152 7.12
42 153 10.4
42 155 8.37
42 157 10.1
42 158 7.2
42 161 10.3
42 164 7.93
42 165 6.84
42 167 10.2
42 168 7.15
42 170 11.5
42 171 11.7
42 174 7.67
42 176 10.3
42 177 9.28
42 178 9.74
42 183 9.71
42 185 6.1
42 187 11.5
42 190 8.54
42 191 6.72
42 192 6.68
42 193 8.01
42 195 7.82
42 196 9.09
42 199 9.49
42 201 6.36
42 204 7.09
42 206 11.4
42 207 8.57
42 209 6.34
42 211 11.3
42 213 8.81
42 214 11.1
42 216 6.94
42 217 10.1
42 219 6.82
42 220 11.9
42 221 11
42 223 6.57
42 226 10.1
42 227 7.43
42 228 11.9
42 229 6.5
42 231 11.4
42 233 8.06
42 235 9.73
42 236 6.9
42 237 10.8
42 239 8.59
42 242 8.89
42 243 6.3
42 246 11.5
42 247 9.68
42 248 10.9
42 249 11.8
42 251 11.3
42 253 7.12
42 254 6.33
42 258 11.1
42 259 8.71
42 262 7.6
42 264 6.36
42 265 6.36
42 266 11.1
42 267 10.1
42 268 6.35
42 269 10.8
42 270 8.67
42 274 6.39
42 275 9.95
42 276 6.72
42 278 11.2
42 279 7.84
42 280 6.38
42 281 9.91
42 284 9.51
42 285 9.44
42 293 10.9
42 297 7.14
42 298 11.8
43 4 10.9
43 13 8.17
43 15 6.53
43 17 11.2
43 21 10.5
43 26 11.1
43 29 10.1
43 30 12
43 38 11.4
43 39 8.27
43 46 6.4
43 50 8.9
43 51 11.9
43 52 10.1
43 55 8.96
43 56 7.03
43 58 8.59
43 59 6.81
43 60 9.44
43 61 8.64
43 64 6.38
43 67 10.8
43 73 7.67
43 74 6.87
43 75 9.01
43 76 10.6
43 77 8
43 78 7.46
43 79 6.22
43 81 6.17
43 82 6.42
43 83 9.25
43 84 10.9
43 85 10.4
43 86 8.57
43 88 7.81
43 91 9.19
43 94 9.8
43 95 7.29
43 96 11.7
43 97 6.3
43 98 7.71
43 99 9.2
43 101 9.91
43 102 11.2
43 103 7.49
43 104 11.7
43 106 7.01
43 109 8.34
43 110 7.09
43 115 6.98
43 118 6.72
43 119 6.04
43 120 8.36
43 122 7.43
43 127 11.8
43 129 9.1
43 132 8.82
43 135 10.7
43 137 6.61
43 139 9.58
43 140 10.7
43 141 10.1
43 146 6.36
43 148 8.13
43 149 9.95
43 150 8.18
43 151 7.75
43 152 7.8
43 153 8.2
43 154 6.51
43 158 6.43
43 159 11.7
43 164 7.36
43 165 6.98
43 170 6.14
43 173 6.63
43 176 10.9
43 178 7.02
43 180 9.18
43 181 11.6
43 182 8.31
43 183 6
43 184 10.7
43 186 10.5
43 188 11.2
43 192 9.89
43 193 7.11
43 194 9.52
43 195 9.63
43 197 8.32
43 198 8.64
43 199 8.26
43 201 9.84
43 206 7.25
43 207 11.2
43 209 8.51
43 210 7.56
43 211 11.6
43 213 7.11
43 216 11
43 217 6.56
43 218 6.07
43 219 10.1
43 220 6.68
43 224 8.78
43 225 9
43 226 7.76
43 229 11
43 233 8.78
43 236 7.46
43 237 12
43 238 6.02
43 240 10.2
43 241 9.87
43 242 8.11
43 244 11.1
43 245 9.25
43 246 6.67
43 247 6.99
43 249 6.81
43 250 9.95
43 251 7.47
43 261 11.7
43 262 8.24
43 263 6.93
43 265 11.3
43 266 8.65
43 268 9.24
43 269 9.85
43 272 9.4
43 274 9.15
43 276 7.51
43 279 8.16
43 280 10.2
43 282 11.9
43 283 11.4
43 286 9.77
43 287 9.84
43 290 6.11
43 292 8.28
43 294 6.08
43 296 8.03
43 297 11.1
43 299 11.3
44 4 8.38
44 7 6.97
44 9 7.54
44 13 8.18
44 14 8.71
44 17 11.6
44 20 11.7
44 23 11
44 33 7.51
44 40 10.4
44 43 7.14
44 45 9.64
44 46 9.21
44 47 11.9
44 48 8.8
44 49 8.96
44 50 6.56
44 51 8.17
44 53 10
44 55 10.7
44 56 7.51
44 60 12
44 63 11.6
44 64 11.5
44 66 6.91
44 67 6.13
44 69 11.3
44 71 8.58
44 72 9.08
44 74 9.24
44 76 9.68
44 77 11.2
44 80 7.27
44 82 11.1
44 83 6.62
44 84 6.84
44 85 11
44 87 11.3
44 89 7.96
44 90 7.97
44 93 8.99
44 94 11.3
44 95 7.68
44 97 10.9
44 98 11.9
44 99 8.53
44 100 11.4
44 101 8.85
44 103 6.51
44 104 9.97
44 105 9.9
44 106 10
44 107 8.9
44 108 11.4
44 110 9.85
44 111 7.39
44 112 9.16
44 114 10.2
44 115 9.99
44 117 10.8
44 118 10.1
44 119 7.9
44 121 11.1
44 122 12
44 124 8.57
44 126 7.58
44 130 7.12
44 131 6.52
44 135 9.09
44 136 11.9
44 137 9.6
44 139 8.96
44 141 11.5
44 145 10.4
44 146 9.89
44 148 8.21
44 152 8.13
44 154 10.1
44 156 6.46
44 160 7.67
44 161 11.3
44 164 10.4
44 166 10.2
44 167 11
44 170 6.62
44 172 11.9
44 174 10.9
44 175 6.22
44 176 11.4
44 177 7.06
44 178 9.56
44 179 11.6
44 180 9.15
44 187 9.16
44 189 11.6
44 191 6.94
44 192 10.7
44 193 11.1
44 195 11.4
44 196 7.09
44 198 11.5
44 202 11.5
44 203 6.09
44 206 10.9
44 207 8.57
44 209 10.1
44 210 10.2
44 211 8.63
44 213 11.4
44 214 10.3
44 218 6.38
44 221 11.8
44 225 9.62
44 226 10.4
44 227 10.1
44 230 9.57
44 231 10.5
44 233 10.5
44 234 6.87
44 235 10.7
44 240 8.72
44 242 8.1
44 243 7.33
44 246 10.6
44 252 6.78
44 255 8.07
44 257 11.2
44 260 9.9
44 262 11.8
44 264 11.1
44 265 8.9
44 269 8.34
44 270 8.43
44 271 10.4
44 273 8.72
44 274 9.32
44 275 8.69
44 277 10.6
44 278 7.55
44 279 9.78
44 280 7.12
44 283 11.8
44 284 6.91
44 285 7.75
44 286 11.3
44 288 10
44 290 10.7
44 292 6.22
44 293 6.88
44 294 9.57
44 298 11.9
44 299 10.7
45 0 8.14
45 3 10.7
45 4 9.15
45 7 11.1
45 14 11.1
45 15 8.32
45 17 8.19
45 18 10.9
45 23 8.84
45 27 8.93
45 29 10.8
45 33 6.59
45 34 8.57
45 35 6.51
45 38 9.85
45 43 9.91
45 48 10.3
45 50 7.72
45 52 7.49
45 53 10.1
45 55 8.4
45 57 9.95
45 60 7.35
45 61 10.8
45 63 10.2
45 65 6.49
45 67 9.4
45 68 6.75
45 70 10.8
45 72 10.5
45 74 11.9
45 75 7.97
45 77 10.5
45 80 7.42
45 81 7.08
45 82 6.29
45 84 9.77
45 85 10.2
45 92 11.2
45 93 8.24
45 95 11.3
45 96 7.34
45 98 7.63
45 99 7.72
45 101 7.68
45 102 10.8
45 104 8.04
45 105 7.01
45 106 12
45 109 8.82
45 110 10.1
45 115 9.26
45 116 7.24
45 117 10.9
45 119 9.08
45 120 8.92
45 122 9.52
45 126 11.9
45 127 8.95
45 130 9.8
45 132 8.04
45 133 6.69
45 134 9.42
45 135 8.82
45 138 11.2
45 142 10.9
45 143 6.74
45 144 7.59
45 148 8.58
45 149 11.8
45 150 11.7
45 151 7.73
45 152 11.8
45 153 9.77
45 154 9.94
45 155 9.29
45 156 10.9
45 157 8.72
45 158 6.91
45 160 7.77
45 162 9.35
45 163 7.34
45 164 8.84
45 165 10.6
45 170 10.1
45 175 6.35
45 176 7.97
45 178 6.43
45 179 6.57
45 180 11.4
45 183 10.5
45 185 6.95
45 189 7.31
45 190 7.92
45 193 9.15
45 195 9.55
45 198 10.6
45 199 11.2
45 200 10.1
45 201 8.27
45 202 8.59
45 207 7.52
45 214 11
45 216 7.62
45 217 8.73
45 218 6.04
45 220 7.38
45 221 10.5
45 222 7.8
45 224 7.89
45 226 6.86
45 230 11
45 231 11
45 233 10.9
45 235 8.33
45 236 8.4
45 237 6.82
45 238 8.94
45 239 9.48
45 240 8.44
45 241 9.69
45 242 6.01
45 243 6.8
45 244 9.44
45 245 6.93
45 246 7.6
45 247 9.98
45 249 10.5
45 250 11
45 252 9.21
45 254 9.79
45 255 9.25
45 256 11.9
45 258 6.58
45 259 9.12
45 260 7.15
45 261 9.34
45 265 10.8
45 267 10.2
45 272 7.73
45 273 10.5
45 275 9.86
45 276 7.47
45 277 7.12
45 279 6.68
45 283 7.91
45 284 9.3
45 285 8.65
45 287 9.18
45 288 7.46
45 290 8.69
45 291 11.6
45 295 9.21
45 296 10.7
45 297 10.5
45 298 9.59
46 0 6.21
46 13 10.8
46 14 8.89
46 16 10.2
46 18 8.4
46 22 11.8
46 24 11.6
46 32 10.1
46 34 8.27
46 35 6.24
46 39 9.79
46 42 6.16
46 48 11.9
46 49 6.05
46 53 7.4
46 55 8.42
46 56 10.1
46 57 7.68
46 59 6.44
46 61 6.47
46 63 6.13
46 64 8.83
46 65 8.59
46 67 9.3
46 69 8.37
46 70 9.78
46 71 10.3
46 72 6.62
46 76 7.02
46 77 11.3
46 78 8.89
46 82 9.39
46 83 11.7
46 84 11.5
46 85 10.5
46 88 11.3
46 92 11.4
46 93 9.88
46 95 6.6
46 96 8.59
46 98 10.6
46 99 7.88
46 100 9.3
46 101 10.2
46 102 11.8
46 103 8.34
46 104 10.2
46 105 8.53
46 109 6.44
46 112 9.65
46 113 6.04
46 116 9.13
46 120 9.72
46 125 11.7
46 128 10.8
46 129 9.36
46 131 7.93
46 132 10.2
46 135 9.97
46 136 6.47
46 139 8.69
46 141 11.2
46 142 10.8
46 143 10.6
46 144 8.86
46 145 10.5
46 146 10.2
46 147 9.18
46 150 11.7
46 151 10.7
46 152 7.37
46 153 9.14
46 154 7.02
46 158 10
46 159 6.82
46 160 7.05
46 162 10.9
46 163 10.8
46 165 8.59
46 166 6.61
46 170 10.2
46 172 11.6
46 174 11.2
46 175 7.14
46 178 9.12
46 179 7.08
46 182 7.85
46 184 11
46 191 6.54
46 193 6.52
46 194 8.64
46 195 11.9
46 197 9.37
46 199 8.9
46 200 10.5
46 203 7.52
46 205 8.62
46 206 10.3
46 210 9.12
46 211 8.51
46 214 10.5
46 215 6.22
46 216 6.87
46 217 7.48
46 221 11
46 222 8.07
46 223 6.56
46 227 6.21
46 228 8.99
46 229 6.33
46 236 11.1
46 237 6.66
46 238 11
46 239 9.54
46 240 7.36
46 242 10.7
46 243 9
46 244 11.1
46 246 9.6
46 247 7.5
46 249 9.7
46 250 7.2
46 251 11.4
46 254 10.9
46 255 7.82
46 257 11.1
46 258 8.28
46 259 8.7
46 262 7.35
46 263 11.4
46 264 10.8
46 265 7.33
46 266 10.1
46 271 11.1
46 272 11
46 273 10.3
46 278 11.8
46 282 7.65
46 286 9.93
46 287 9.34
46 288 8.44
46 289 9.99
46 293 6.52
46 296 6.94
46 297 6.1
46 298 7.08
46 299 6.48
47 4 7.57
47 15 11.1
47 23 7.23
47 25 9.94
47 27 8.82
47 31 11.4
47 35 9.37
47 38 6.6
47 42 8.31
47 43 7.83
47 45 11.3
47 48 7.9
47 56 11.6
47 57 9
47 58 11.7
47 59 10.9
47 60 7.53
47 63 10.6
47 64 11.4
47 67 8.85
47 68 9.14
47 69 8.82
47 70 9.17
47 72 10.9
47 76 6.03
47 77 10.9
47 80 10.5
47 81 10.9
47 83 6.93
47 84 7.48
47 87 8.39
47 90 8.09
47 91 10.2
47 92 6.69
47 94 7.44
47 96 6.93
47 101 10.6
47 102 8.37
47 105 9.5
47 106 11
47 108 6.2
47 109 9.69
47 110 11.1
47 111 10.5
47 112 8.65
47 114 6.58
47 115 8.53
47 116 9.21
47 117 9.95
47 118 8.33
47 121 7.74
47 122 6.96
47 123 6.69
47 126 6.07
47 129 9.11
47 130 6.82
47 131 10.8
47 133 10.3
47 135 8.59
47 136 9.66
47 137 7.2
47 138 9.48
47 140 11.3
47 141 7.75
47 142 9.03
47 145 6.01
47 146 7.83
47 147 11
47 149 10.1
47 150 9.6
47 152 7.59
47 156 6.89
47 157 9.03
47 159 6.44
47 163 7.44
47 164 8.71
47 166 8.89
47 169 9.17
47 173 11.1
47 174 10.9
47 177 9.8
47 178 6.45
47 179 8.36
47 180 9.59
47 182 8.39
47 183 6.91
47 189 9.32
47 190 8.53
47 191 9.75
47 193 11.1
47 196 10.3
47 199 11.5
47 201 6.51
47 202 10.7
47 203 9.55
47 205 6.91
47 207 9.89
47 209 11.1
47 210 8.43
47 211 9.3
47 213 11.8
47 214 9.15
47 217 9.08
47 219 6.96
47 220 9.7
47 224 10.9
47 225 11
47 227 7.56
47 229 8.16
47 230 6.19
47 231 11.2
47 232 11.6
47 233 9.79
47 234 7.54
47 236 9.73
47 237 6.37
47 238 10.3
47 241 9.89
47 242 11.2
47 245 7.69
47 247 10.2
47 248 11.1
47 249 7.51
47 252 11.1
47 254 10.1
47 255 7.28
47 257 6.18
47 261 7.33
47 265 8.47
47 266 6.65
47 267 11.3
47 272 9.45
47 273 7.66
47 275 10.4
47 279 6.9
47 282 8.91
47 286 8.79
47 288 7.47
47 289 11
47 290 8.57
47 293 7.81
47 295 7.5
47 297 6.91
47 298 11.2
48 0 11.3
48 1 9.88
48 12 10.5
48 14 11.1
48 18 11.5
48 20 10.3
48 31 10.9
48 40 6.8
48 42 10.8
48 43 11.7
48 49 8.95
48 50 9.65
48 51 8.88
48 52 11
48 53 10.8
48 55 10.1
48 56 9.94
48 57 11.3
48 58 6.81
48 63 9.44
48 66 10
48 67 11.8
48 69 11.8
48 70 10.3
48 73 11.2
48 75 11.6
48 76 8.99
48 79 9.53
48 80 7.13
48 82 10.1
48 83 11.5
48 84 9.68
48 88 10.9
48 90 11.1
48 91 7
48 93 8.1
48 95 8.31
48 96 10.5
48 99 10.9
48 100 11.8
48 102 10.5
48 105 8.55
48 107 9.69
48 108 8.32
48 110 8.39
48 112 9.59
48 113 8.67
48 115 11
48 116 9.97
48 117 10.8
48 118 11.8
48 120 10
48 121 8.86
48 122 7.08
48 123 9.07
48 126 11.4
48 127 10.2
48 129 10.8
48 130 9.96
48 132 9.35
48 134 10.4
48 135 10.7
48 136 8.14
48 137 9.51
48 140 7.17
48 142 10.7
48 144 6.77
48 146 11.2
48 148 7.96
48 149 9.06
48 151 7
48 152 10.1
48 153 6.1
48 156 7.07
48 157 8.73
48 158 9.87
48 159 9.79
48 160 7.94
48 161 10.9
48 163 10.3
48 165 9.36
48 168 6.29
48 170 9.49
48 172 9.87
48 173 6.96
48 181 6.04
48 182 7.01
48 183 8.76
48 187 6.83
48 188 10.2
48 193 6.37
48 197 7.81
48 200 9.93
48 201 9.71
48 202 8.81
48 203 8.62
48 204 7.06
48 205 6.55
48 207 7.4
48 209 8.48
48 210 6.76
48 215 10.5
48 218 7.57
48 219 8.65
48 222 10.2
48 224 11.8
48 228 9.38
48 230 10.7
48 239 7.31
48 240 7.73
48 244 7.78
48 245 8.83
48 246 6.51
48 247 8.25
48 248 8.94
48 252 9.43
48 254 8.57
48 260 8.89
48 262 11.2
48 264 7.05
48 265 8.94
48 267 8.71
48 268 6.05
48 269 8.6
48 272 10.2
48 273 8.33
48 274 7.32
48 276 11
48 279 7.79
48 280 8.92
48 281 10.6
48 282 9.39
48 284 10.2
48 285 7.34
48 286 6.21
48 288 8.49
48 291 7.13
48 293 6.01
48 294 6.96
48 295 9.71
48 298 11.1
48 299 7.79
49 0 8.97
49 12 7.64
49 13 11.5
49 15 11.2
49 18 6.59
49 19 6.34
49 24 11.9
49 26 9.17
49 27 6.48
49 28 6.84
49 29 7.26
49 30 6.75
49 36 6.15
49 38 11.2
49 47 7.32
49 50 6.71
49 51 6.11
49 52 6.78
49 58 10.9
49 60 6.92
49 61 8.01
49 63 6.17
49 64 11.5
49 67 11.2
49 68 6.2
49 70 8.58
49 72 10.8
49 73 7.29
49 75 8.29
49 76 8.85
49 77 8.03
49 78 10.6
49 80 11.1
49 85 6.02
49 87 9.62
49 88 8.1
49 89 7.52
49 90 11.8
49 91 11
49 92 6.22
49 93 6.38
49 95 7.16
49 96 7.76
49 97 8.37
49 101 9.35
49 102 11.9
49 104 10.5
49 115 10.4
49 116 9.54
49 117 9.05
49 119 7.45
49 120 9.33
49 121 9.75
49 125 10.4
49 126 7.9
49 129 10.3
49 130 7.21
49 133 9.55
49 135 7.96
49 138 7.98
49 145 8.19
49 147 9.94
49 153 11.8
49 154 7.28
49 155 7.28
49 156 6.87
49 158 9.31
49 161 9.18
49 162 6.24
49 164 10.2
49 167 8.84
49 168 7.67
49 169 9.28
49 171 6.78
49 172 10.9
49 175 11.6
49 176 10.5
49 177 8.4
49 180 6.98
49 181 10.4
49 183 6.52
49 186 7.45
49 192 6.76
49 193 7.5
49 194 10.3
49 195 10.3
49 199 11.8
49 201 9.06
49 202 6.42
49 204 7.96
49 207 11.1
49 210 7.28
49 211 11.7
49 212 10.7
49 215 6.65
49 217 7.84
49 218 8.61
49 220 7.71
49 224 6.75
49 226 10.1
49 227 9.73
49 229 9.59
49 230 8.42
49 231 11.1
49 234 7.96
49 237 9.74
49 238 9.15
49 240 10.5
49 241 10.5
49 243 6.26
49 247 10.3
49 249 7.54
49 250 10.7
49 251 10.7
49 254 6.69
49 255 10.7
49 256 10.6
49 258 9.29
49 259 7.5
49 262 11.9
49 264 9.18
49 266 6.33
49 267 11.7
49 268 8.82
49 270 7.97
49 271 11.3
49 273 11.8
49 276 7.73
49 277 9.12
49 283 6.86
49 285 6.99
49 286 7.95
49 289 6.23
49 290 10.3
49 291 9.88
49 293 7.08
49 295 6.79
50 10 8
50 18 11.1
50 21 7.03
50 22 11.2
50 23 11.1
50 27 9.36
50 29 8.42
50 30 10.2
50 31 6.89
50 35 7.95
50 38 9.2
50 40 6.21
50 46 11.8
50 47 7.99
50 51 6.49
50 53 10.5
50 54 10.7
50 57 9.55
50 58 10.5
50 59 8.25
50 60 9.53
50 61 8.79
50 63 9.55
50 64 9.82
50 68 12
50 70 11.8
50 71 8.89
50 73 11.8
50 76 10.4
50 77 6.35
50 81 8.69
50 82 8.55
50 85 11.8
50 86 9.48
50 88 9.33
50 89 11.9
50 90 8.07
50 91 9.29
50 94 6.8
50 97 6.19
50 99 8.57
50 101 6.01
50 102 9.82
50 103 7.36
50 104 11
50 108 6.53
50 110 11.8
50 112 9.54
50 113 7.28
50 114 8.69
50 115 6.68
50 116 8.53
50 120 6.17
50 122 7.87
50 123 11
50 125 9.91
50 127 8.32
50 139 8.15
50 140 7.81
50 141 10.9
50 144 8.43
50 146 6.11
50 147 7.56
50 148 11.6
50 149 6.81
50 151 7.25
50 152 7.44
50 155 11.1
50 156 10.5
50 166 7.06
50 170 6.21
50 171 11.7
50 172 10.1
50 178 10.6
50 179 9.21
50 183 10.2
50 185 9.7
50 186 7.99
50 191 8.01
50 193 6.22
50 194 10.4
50 196 10.6
50 197 11.2
50 198 8.94
50 202 7.87
50 203 8.58
50 204 11.6
50 206 8.48
50 208 6.28
50 210 7.45
50 211 8.63
50 212 9.54
50 213 9.36
50 214 10.1
50 215 9.09
50 217 9.62
50 218 10.9
50 220 8.83
50 224 7.17
50 225 11.4
50 226 9.21
50 229 8.05
50 230 6.11
50 231 7.01
50 232 6.59
50 233 11.1
50 234 9.43
50 235 9.57
50 236 7.68
50 237 9.17
50 238 9.74
50 239 10.9
50 240 6.21
50 242 7.57
50 244 7.04
50 245 11.6
50 247 6.48
50 251 7.09
50 253 6.48
50 255 9.42
50 257 7.23
50 258 7.77
50 259 10.3
50 261 9.65
50 263 11.5
50 265 10.2
50 271 11.3
50 272 10.3
50 275 9.51
50 276 9.01
50 281 11.8
50 282 9.24
50 283 8.23
50 285 9.98
50 286 9.55
50 288 6.51
50 289 8.23
50 292 6.26
50 293 10.6
50 294 11.4
51 12 7.87
51 14 7
51 16 10.1
51 34 9.75
51 42 10.3
51 45 7.21
51 47 8.73
51 53 9.96
51 56 10.5
51 57 9.15
51 60 6.57
51 62 8.51
51 63 7.24
51 64 11.7
51 66 8.33
51 67 9.13
51 68 6.87
51 69 9.41
51 71 11.8
51 73 7.69
51 75 11.2
